id	hit_id	hit_title	hit_species	hit_evalue	hit_identity
40	"gnl|BL_ORD_ID|348768"	"Q2RS49.1 RecName: Full=Glucose-1-phosphate adenylyltransferase; AltName: Full=ADP-glucose pyrophosphorylase; Short=ADPGlc PPase; AltName: Full=ADP-glucose synthase [Rhodospirillum rubrum ATCC 11170] Q9ZFN4.2 RecName: Full=Glucose-1-phosphate adenylyltransferase; AltName: Full=ADP-glucose pyrophosphorylase; Short=ADPGlc PPase; AltName: Full=ADP-glucose synthase [Rhodospirillum rubrum]"	"Rhodospirillum rubrum ATCC 11170] Q9ZFN4.2 RecName: Full=Glucose-1-phosphate adenylyltransferase; AltName: Full=ADP-glucose pyrophosphorylase; Short=ADPGlc PPase; AltName: Full=ADP-glucose synthase [Rhodospirillum rubrum"	9.68177	0.018912529550827423
43	"gnl|BL_ORD_ID|204890"	"B7YZU2.1 RecName: Full=Serine protease filzig; AltName: Full=Lumens interrupted [Drosophila melanogaster]"	"Drosophila melanogaster"	4.63272	0.008860011813349085
43	"gnl|BL_ORD_ID|274085"	"Q9BYW2.3 RecName: Full=Histone-lysine N-methyltransferase SETD2; AltName: Full=HIF-1; AltName: Full=Huntingtin yeast partner B; AltName: Full=Huntingtin-interacting protein 1; Short=HIP-1; AltName: Full=Huntingtin-interacting protein B; AltName: Full=Lysine N-methyltransferase 3A; AltName: Full=Protein-lysine N-methyltransferase SETD2; AltName: Full=SET domain-containing protein 2; Short=hSET2; AltName: Full=p231HBP [Homo sapiens]"	"Homo sapiens"	6.1994	0.005070202808112325
43	"gnl|BL_ORD_ID|54655"	"Q00083.2 RecName: Full=Anucleate primary sterigmata protein A [Aspergillus nidulans FGSC A4]"	"Aspergillus nidulans FGSC A4"	7.47061	0.007159904534606206
43	"gnl|BL_ORD_ID|443301"	"P24648.3 RecName: Full=DNA-binding protein; AltName: Full=Arginine-rich protein 6.2 kDa; AltName: Full=Basic viral core protein; AltName: Full=Nucleocapsid protein [Orgyia pseudotsugata multiple nucleopolyhedrovirus]"	"Orgyia pseudotsugata multiple nucleopolyhedrovirus"	8.30565	0.5490196078431373
44	"gnl|BL_ORD_ID|351714"	"Q9W3W5.2 RecName: Full=Protein shifted; AltName: Full=WIF-1-like protein; Flags: Precursor [Drosophila melanogaster]"	"Drosophila melanogaster"	5.63011	0.02850877192982456
45	"gnl|BL_ORD_ID|121661"	"Q58CZ0.1 RecName: Full=DNA fragmentation factor subunit beta [Bos taurus]"	"Bos taurus"	2.67244	0.03812316715542522
45	"gnl|BL_ORD_ID|121815"	"Q5NBP9.1 RecName: Full=Glucosidase 2 subunit beta; AltName: Full=Glucosidase II subunit beta; Flags: Precursor [Oryza sativa Japonica Group]"	"Oryza sativa Japonica Group"	5.08209	0.016286644951140065
45	"gnl|BL_ORD_ID|52398"	"A2WNF5.1 RecName: Full=Glucosidase 2 subunit beta; AltName: Full=Glucosidase II subunit beta; Flags: Precursor [Oryza sativa Indica Group]"	"Oryza sativa Indica Group"	5.08209	0.016286644951140065
45	"gnl|BL_ORD_ID|376142"	"O76075.1 RecName: Full=DNA fragmentation factor subunit beta; AltName: Full=Caspase-activated deoxyribonuclease; Short=CAD; Short=Caspase-activated DNase; AltName: Full=Caspase-activated nuclease; Short=CPAN; AltName: Full=DNA fragmentation factor 40 kDa subunit; Short=DFF-40 [Homo sapiens]"	"Homo sapiens"	6.40929	0.03550295857988166
45	"gnl|BL_ORD_ID|138954"	"Q7VKR5.1 RecName: Full=Adenylosuccinate synthetase; Short=AMPSase; Short=AdSS; AltName: Full=IMP--aspartate ligase [[Haemophilus] ducreyi 35000HP]"	"[Haemophilus] ducreyi 35000HP"	8.37129	0.03935185185185185
45	"gnl|BL_ORD_ID|478227"	"Q9SFF9.1 RecName: Full=Germin-like protein subfamily 1 member 7; Flags: Precursor [Arabidopsis thaliana]"	"Arabidopsis thaliana"	9.37049	0.043668122270742356
46	"gnl|BL_ORD_ID|249183"	"Q58440.1 RecName: Full=Signal recognition particle 19 kDa protein; Short=SRP19 [Methanocaldococcus jannaschii DSM 2661]"	"Methanocaldococcus jannaschii DSM 2661"	3.72088	0.13793103448275862
46	"gnl|BL_ORD_ID|265471"	"P40560.1 RecName: Full=Ankyrin repeat-containing protein YIL001W [Saccharomyces cerevisiae S288C]"	"Saccharomyces cerevisiae S288C"	6.53428	0.03313840155945419
46	"gnl|BL_ORD_ID|328769"	"Q64455.2 RecName: Full=Receptor-type tyrosine-protein phosphatase eta; Short=Protein-tyrosine phosphatase eta; Short=R-PTP-eta; AltName: Full=HPTP beta-like tyrosine phosphatase; AltName: Full=Protein-tyrosine phosphatase receptor type J; Short=R-PTP-J; AltName: Full=Susceptibility to colon cancer 1; AltName: CD_antigen=CD148; Flags: Precursor [Mus musculus]"	"Mus musculus"	8.41217	0.008077544426494346
46	"gnl|BL_ORD_ID|203727"	"Q9A1S2.1 RecName: Full=Pilin; AltName: Full=Lancefield T antigen; AltName: Full=Pilus backbone structural protein; Flags: Precursor [Streptococcus pyogenes serotype M1]"	"Streptococcus pyogenes serotype M1"	9.42702	0.04411764705882353
47	"gnl|BL_ORD_ID|30807"	"Q80TY5.3 RecName: Full=Intermembrane lipid transfer protein VPS13B; AltName: Full=Cohen syndrome protein 1 homolog; AltName: Full=Vacuolar protein sorting-associated protein 13B [Mus musculus]"	"Mus musculus"	6.53462	0.004007012271475081
48	"gnl|BL_ORD_ID|50901"	"P46950.1 RecName: Full=Nitrosoguanidine resistance protein SNG1 [Saccharomyces cerevisiae S288C]"	"Saccharomyces cerevisiae S288C"	3.1023	0.031078610603290677
48	"gnl|BL_ORD_ID|452108"	"P41911.2 RecName: Full=Glycerol-3-phosphate dehydrogenase [NAD(+)] 2, mitochondrial; Flags: Precursor [Saccharomyces cerevisiae S288C]"	"NAD(+)] 2, mitochondrial; Flags: Precursor [Saccharomyces cerevisiae S288C"	6.57431	0.025
48	"gnl|BL_ORD_ID|57560"	"Q05FY9.1 RecName: Full=tRNA modification GTPase MnmE [Candidatus Carsonella ruddii PV]"	"Candidatus Carsonella ruddii PV"	9.13133	0.0228310502283105
49	"gnl|BL_ORD_ID|231332"	"Q7M7H8.1 RecName: Full=Glutathione synthetase; AltName: Full=GSH synthetase; Short=GSH-S; Short=GSHase; AltName: Full=Glutathione synthase [Photorhabdus laumondii subsp. laumondii TTO1]"	"Photorhabdus laumondii subsp. laumondii TTO1"	3.53469	0.04746835443037975
49	"gnl|BL_ORD_ID|18177"	"A7F075.1 RecName: Full=Metacaspase-1; Flags: Precursor [Sclerotinia sclerotiorum 1980 UF-70]"	"Sclerotinia sclerotiorum 1980 UF-70"	5.00412	0.032407407407407406
49	"gnl|BL_ORD_ID|467469"	"P20466.2 RecName: Full=Rhodotorucin-A peptides type 3; Contains: RecName: Full=Rhodotorucin-A; AltName: Full=Rhodotorucine-A; Flags: Precursor [Rhodotorula toruloides]"	"Rhodotorula toruloides"	5.46215	0.19148936170212766
49	"gnl|BL_ORD_ID|77555"	"Q8SVJ2.2 RecName: Full=Cytosolic Fe-S cluster assembly factor NAR1; AltName: Full=Nuclear architecture-related protein 1 [Encephalitozoon cuniculi GB-M1]"	"Encephalitozoon cuniculi GB-M1"	5.66458	0.036414565826330535
49	"gnl|BL_ORD_ID|408060"	"B1Y6P0.1 RecName: Full=Glycerol-3-phosphate dehydrogenase [NAD(P)+]; AltName: Full=NAD(P)H-dependent glycerol-3-phosphate dehydrogenase [Leptothrix cholodnii SP-6]"	"NAD(P)+]; AltName: Full=NAD(P)H-dependent glycerol-3-phosphate dehydrogenase [Leptothrix cholodnii SP-6"	7.54639	0.02967359050445104
49	"gnl|BL_ORD_ID|89639"	"P07907.2 RecName: Full=Rhodotorucin-A peptides type 1; Contains: RecName: Full=Rhodotorucin-A; AltName: Full=Rhodotorucine-A; Flags: Precursor [Rhodotorula toruloides]"	"Rhodotorula toruloides"	8.17259	0.14516129032258066
49	"gnl|BL_ORD_ID|219038"	"O97817.1 RecName: Full=Adhesion G protein-coupled receptor L2; AltName: Full=Calcium-independent alpha-latrotoxin receptor 2; Short=CIRL-2; AltName: Full=Latrophilin-2; Flags: Precursor [Bos taurus]"	"Bos taurus"	9.64135	0.008119079837618403
51	"gnl|BL_ORD_ID|393604"	"Q4VBF2.1 RecName: Full=R3H domain-containing protein 4 [Mus musculus]"	"Mus musculus"	8.56661	0.030534351145038167
51	"gnl|BL_ORD_ID|225859"	"Q80T41.2 RecName: Full=Gamma-aminobutyric acid type B receptor subunit 2; Short=GABA-B receptor 2; Short=GABA-B-R2; Short=GABA-BR2; Short=GABABR2; Short=Gb2; AltName: Full=G-protein coupled receptor 51; Flags: Precursor [Mus musculus]"	"Mus musculus"	9.55278	0.01276595744680851
51	"gnl|BL_ORD_ID|134994"	"Q00472.2 RecName: Full=4-nitrophenylphosphatase; Short=PNPPase [Schizosaccharomyces pombe 972h-]"	"Schizosaccharomyces pombe 972h-"	9.70223	0.0436241610738255
51	"gnl|BL_ORD_ID|399608"	"O88871.2 RecName: Full=Gamma-aminobutyric acid type B receptor subunit 2; Short=GABA-B receptor 2; Short=GABA-B-R2; Short=GABA-BR2; Short=GABABR2; Short=Gb2; AltName: Full=G-protein coupled receptor 51; Flags: Precursor [Rattus norvegicus]"	"Rattus norvegicus"	9.84289	0.01276595744680851
52	"gnl|BL_ORD_ID|336910"	"Q18253.1 RecName: Full=Dipeptidyl peptidase family member 2 [Caenorhabditis elegans]"	"Caenorhabditis elegans"	0.29365	0.014475271411338963
52	"gnl|BL_ORD_ID|236745"	"P33865.1 RecName: Full=36 kDa major membrane protein F5; Flags: Precursor [Variola virus human/India/Ind3/1967]"	"Variola virus human/India/Ind3/1967"	7.15625	0.027950310559006212
52	"gnl|BL_ORD_ID|296370"	"P0CAE6.1 RecName: Full=Transmembrane protein I329L; Flags: Precursor [African swine fever virus warthog/Namibia/Wart80/1980]"	"African swine fever virus warthog/Namibia/Wart80/1980"	7.16293	0.036036036036036036
52	"gnl|BL_ORD_ID|374535"	"P0CAE5.1 RecName: Full=Transmembrane protein I329L; Flags: Precursor [African swine fever virus tick/South Africa/Pretoriuskop Pr4/1996]"	"African swine fever virus tick/South Africa/Pretoriuskop Pr4/1996"	7.60152	0.0364741641337386
52	"gnl|BL_ORD_ID|133085"	"A9JM73.1 RecName: Full=Transmembrane protein I329L; Flags: Precursor [African swine fever virus OURT 88/3] P27945.1 RecName: Full=Transmembrane protein I329L; Flags: Precursor [African swine fever virus BA71V]"	"African swine fever virus OURT 88/3] P27945.1 RecName: Full=Transmembrane protein I329L; Flags: Precursor [African swine fever virus BA71V"	7.60152	0.0364741641337386
52	"gnl|BL_ORD_ID|75343"	"Q6YQV1.1 RecName: Full=Ribonuclease Y; Short=RNase Y [Onion yellows phytoplasma OY-M]"	"Onion yellows phytoplasma OY-M"	8.40186	0.020833333333333332
52	"gnl|BL_ORD_ID|444644"	"Q5HQA9.1 RecName: Full=Probable quinol oxidase subunit 2; AltName: Full=Quinol oxidase polypeptide II; Flags: Precursor [Staphylococcus epidermidis RP62A] Q8CPP6.1 RecName: Full=Probable quinol oxidase subunit 2; AltName: Full=Quinol oxidase polypeptide II; Flags: Precursor [Staphylococcus epidermidis ATCC 12228]"	"Staphylococcus epidermidis RP62A] Q8CPP6.1 RecName: Full=Probable quinol oxidase subunit 2; AltName: Full=Quinol oxidase polypeptide II; Flags: Precursor [Staphylococcus epidermidis ATCC 12228"	9.40214	0.0374331550802139
53	"gnl|BL_ORD_ID|227768"	"Q3ZC52.2 RecName: Full=Testis-expressed protein 30 [Bos taurus]"	"Bos taurus"	1.92531	0.044642857142857144
53	"gnl|BL_ORD_ID|184250"	"Q5JUR7.1 RecName: Full=Testis-expressed protein 30 [Homo sapiens]"	"Homo sapiens"	2.02425	0.04405286343612335
53	"gnl|BL_ORD_ID|245675"	"Q3TUU5.1 RecName: Full=Testis-expressed protein 30 [Mus musculus]"	"Mus musculus"	2.67257	0.044444444444444446
53	"gnl|BL_ORD_ID|434575"	"B6HNK4.1 RecName: Full=Sorbicillinoid biosynthetic cluster transcription factor 2 [Penicillium rubens Wisconsin 54-1255]"	"Penicillium rubens Wisconsin 54-1255"	6.75678	0.01608187134502924
53	"gnl|BL_ORD_ID|371133"	"Q0TUZ2.1 RecName: Full=3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase; Short=THcHDO hydrolase [Clostridium perfringens ATCC 13124]"	"Clostridium perfringens ATCC 13124"	6.95649	0.018779342723004695
53	"gnl|BL_ORD_ID|4766"	"Q8XP76.1 RecName: Full=3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase; Short=THcHDO hydrolase [Clostridium perfringens str. 13]"	"Clostridium perfringens str. 13"	6.95649	0.018779342723004695
53	"gnl|BL_ORD_ID|247072"	"B2V4K0.1 RecName: Full=3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase; Short=THcHDO hydrolase [Clostridium botulinum E3 str. Alaska E43]"	"Clostridium botulinum E3 str. Alaska E43"	6.95699	0.01866251944012442
53	"gnl|BL_ORD_ID|119556"	"B2TJ86.1 RecName: Full=3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase; Short=THcHDO hydrolase [Clostridium botulinum B str. Eklund 17B (NRP)]"	"Clostridium botulinum B str. Eklund 17B (NRP)"	6.95699	0.01866251944012442
54	"gnl|BL_ORD_ID|205146"	"Q9KRJ0.1 RecName: Full=Microbial collagenase; AltName: Full=Exoprotease Vcc; Flags: Precursor [Vibrio cholerae O1 biovar El Tor str. N16961]"	"Vibrio cholerae O1 biovar El Tor str. N16961"	2.40307	0.017114914425427872
54	"gnl|BL_ORD_ID|371966"	"M9NDE3.1 RecName: Full=Protein bark beetle; AltName: Full=Protein anakonda; Flags: Precursor [Drosophila melanogaster]"	"Drosophila melanogaster"	4.48351	0.002561639449247518
54	"gnl|BL_ORD_ID|62054"	"D2E9X0.1 RecName: Full=Reducing polyketide synthase DEP5; AltName: Full=Depudecin biosynthesis cluster protein 1 [Alternaria brassicicola]"	"Alternaria brassicicola"	6.35039	0.004629629629629629
57	"gnl|BL_ORD_ID|31753"	"B2RRE7.1 RecName: Full=OTU domain-containing protein 4 [Mus musculus]"	"Mus musculus"	1.68794	0.015356820234869015
57	"gnl|BL_ORD_ID|394631"	"Q28JB2.1 RecName: Full=Putative methyltransferase Jann_4284 [Jannaschia sp. CCS1]"	"Jannaschia sp. CCS1"	4.31129	0.02867383512544803
57	"gnl|BL_ORD_ID|475213"	"Q9N281.2 RecName: Full=Collagen alpha-1(XVII) chain; AltName: Full=180 kDa bullous pemphigoid antigen 2; AltName: Full=Bullous pemphigoid antigen 2; Contains: RecName: Full=120 kDa linear IgA disease antigen homolog [Canis lupus familiaris]"	"Canis lupus familiaris"	6.54909	0.0068879148403256105
57	"gnl|BL_ORD_ID|176060"	"Q96MY7.2 RecName: Full=Protein FAM161B [Homo sapiens]"	"Homo sapiens"	7.19082	0.017001545595054096
57	"gnl|BL_ORD_ID|395105"	"A6QPB3.1 RecName: Full=Collagen alpha-1(XVII) chain; AltName: Full=180 kDa bullous pemphigoid antigen 2; AltName: Full=Bullous pemphigoid antigen 2; Contains: RecName: Full=120 kDa linear IgA disease antigen homolog [Bos taurus]"	"Bos taurus"	7.23321	0.006788866259334691
58	"gnl|BL_ORD_ID|4383"	"B3LMT5.1 RecName: Full=Structure-specific endonuclease subunit SLX1 [Saccharomyces cerevisiae RM11-1a] B5VEH8.1 RecName: Full=Structure-specific endonuclease subunit SLX1 [Saccharomyces cerevisiae AWRI1631]"	"Saccharomyces cerevisiae RM11-1a] B5VEH8.1 RecName: Full=Structure-specific endonuclease subunit SLX1 [Saccharomyces cerevisiae AWRI1631"	2.73394	0.03289473684210526
58	"gnl|BL_ORD_ID|215612"	"Q9FN93.1 RecName: Full=Probable LRR receptor-like serine/threonine-protein kinase At5g59680; Flags: Precursor [Arabidopsis thaliana]"	"Arabidopsis thaliana"	7.13974	0.018038331454340473
58	"gnl|BL_ORD_ID|373163"	"A7XY94.1 RecName: Full=Glutamate receptor ionotropic, NMDA 2B; Short=GluN2B; AltName: Full=N-methyl D-aspartate receptor subtype 2B; Short=NMDAR2B; Short=NR2B; Flags: Precursor [Xenopus laevis]"	"Xenopus laevis"	7.91184	0.007596685082872928
58	"gnl|BL_ORD_ID|57350"	"Q8NHR7.1 RecName: Full=Telomere repeats-binding bouquet formation protein 2 [Homo sapiens]"	"Homo sapiens"	8.25982	0.05
59	"gnl|BL_ORD_ID|317724"	"P45882.1 RecName: Full=Acyl-CoA-binding protein; Short=ACBP; AltName: Full=Diazepam-binding inhibitor; Short=DBI; AltName: Full=Endozepine; Short=EP [Anas platyrhynchos]"	"Anas platyrhynchos"	2.6753	0.11650485436893204
59	"gnl|BL_ORD_ID|130006"	"Q0ZB76.1 RecName: Full=Eukaryotic translation initiation factor 3 subunit C; Short=eIF3c; AltName: Full=Eukaryotic translation initiation factor 3 subunit 8 [Bombyx mori]"	"Bombyx mori"	2.71687	0.012557077625570776
59	"gnl|BL_ORD_ID|127167"	"Q17Q06.1 RecName: Full=Eukaryotic translation initiation factor 3 subunit C; Short=eIF3c; AltName: Full=Eukaryotic translation initiation factor 3 subunit 8 [Aedes aegypti]"	"Aedes aegypti"	2.79995	0.012087912087912088
59	"gnl|BL_ORD_ID|43491"	"Q6P1V4.1 RecName: Full=Eukaryotic translation initiation factor 3 subunit C; Short=eIF3c; AltName: Full=Eukaryotic translation initiation factor 3 subunit 8 [Xenopus tropicalis]"	"Xenopus tropicalis"	2.80021	0.01193058568329718
59	"gnl|BL_ORD_ID|215269"	"Q4QR58.1 RecName: Full=Eukaryotic translation initiation factor 3 subunit C; Short=eIF3c; AltName: Full=Eukaryotic translation initiation factor 3 subunit 8 [Xenopus laevis]"	"Xenopus laevis"	2.80029	0.011879049676025918
59	"gnl|BL_ORD_ID|140192"	"Q6PFQ2.1 RecName: Full=Eukaryotic translation initiation factor 3 subunit C; Short=eIF3c; AltName: Full=Eukaryotic translation initiation factor 3 subunit 8 [Danio rerio]"	"Danio rerio"	2.80029	0.011879049676025918
59	"gnl|BL_ORD_ID|69165"	"Q7PMU8.3 RecName: Full=Eukaryotic translation initiation factor 3 subunit C; Short=eIF3c; AltName: Full=Eukaryotic translation initiation factor 3 subunit 8 [Anopheles gambiae]"	"Anopheles gambiae"	2.80087	0.011518324607329843
59	"gnl|BL_ORD_ID|99204"	"Q6GH01.1 RecName: Full=Putative branched-chain amino acid carrier protein SAR1419 [Staphylococcus aureus subsp. aureus MRSA252]"	"Staphylococcus aureus subsp. aureus MRSA252"	2.95079	0.024608501118568233
59	"gnl|BL_ORD_ID|479561"	"Q2FH31.1 RecName: Full=Putative branched-chain amino acid carrier protein SAUSA300_1300 [Staphylococcus aureus subsp. aureus USA300] Q2FYM4.1 RecName: Full=Putative branched-chain amino acid carrier protein SAOUHSC_01411 [Staphylococcus aureus subsp. aureus NCTC 8325] Q5HG12.1 RecName: Full=Putative branched-chain amino acid carrier protein SACOL1443 [Staphylococcus aureus subsp. aureus COL] Q6G9F4.1 RecName: Full=Putative branched-chain amino acid carrier protein SAS1350 [Staphylococcus aureus subsp. aureus MSSA476] Q7A0W9.1 RecName: Full=Putative branched-chain amino acid carrier protein MW1297 [Staphylococcus aureus subsp. aureus MW2] Q7A5N9.1 RecName: Full=Putative branched-chain amino acid carrier protein SA1239 [Staphylococcus aureus subsp. aureus N315] Q99U80.1 RecName: Full=Putative branched-chain amino acid carrier protein SAV1407 [Staphylococcus aureus subsp. aureus Mu50]"	"Staphylococcus aureus subsp. aureus USA300] Q2FYM4.1 RecName: Full=Putative branched-chain amino acid carrier protein SAOUHSC_01411 [Staphylococcus aureus subsp. aureus NCTC 8325] Q5HG12.1 RecName: Full=Putative branched-chain amino acid carrier protein SACOL1443 [Staphylococcus aureus subsp. aureus COL] Q6G9F4.1 RecName: Full=Putative branched-chain amino acid carrier protein SAS1350 [Staphylococcus aureus subsp. aureus MSSA476] Q7A0W9.1 RecName: Full=Putative branched-chain amino acid carrier protein MW1297 [Staphylococcus aureus subsp. aureus MW2] Q7A5N9.1 RecName: Full=Putative branched-chain amino acid carrier protein SA1239 [Staphylococcus aureus subsp. aureus N315] Q99U80.1 RecName: Full=Putative branched-chain amino acid carrier protein SAV1407 [Staphylococcus aureus subsp. aureus Mu50"	3.01008	0.024608501118568233
59	"gnl|BL_ORD_ID|449238"	"Q2YY11.1 RecName: Full=Putative branched-chain amino acid carrier protein SAB1263c [Staphylococcus aureus RF122]"	"Staphylococcus aureus RF122"	3.13226	0.024608501118568233
59	"gnl|BL_ORD_ID|295008"	"B0W0S3.1 RecName: Full=Eukaryotic translation initiation factor 3 subunit C; Short=eIF3c; AltName: Full=Eukaryotic translation initiation factor 3 subunit 8 [Culex quinquefasciatus]"	"Culex quinquefasciatus"	3.25062	0.012168141592920354
59	"gnl|BL_ORD_ID|231053"	"B3MIF1.1 RecName: Full=Eukaryotic translation initiation factor 3 subunit C; Short=eIF3c; AltName: Full=Eukaryotic translation initiation factor 3 subunit 8 [Drosophila ananassae]"	"Drosophila ananassae"	3.31604	0.012141280353200883
59	"gnl|BL_ORD_ID|286406"	"B4KN00.1 RecName: Full=Eukaryotic translation initiation factor 3 subunit C; Short=eIF3c; AltName: Full=Eukaryotic translation initiation factor 3 subunit 8 [Drosophila mojavensis]"	"Drosophila mojavensis"	3.31622	0.012048192771084338
59	"gnl|BL_ORD_ID|224724"	"B4LNA1.1 RecName: Full=Eukaryotic translation initiation factor 3 subunit C; Short=eIF3c; AltName: Full=Eukaryotic translation initiation factor 3 subunit 8 [Drosophila virilis]"	"Drosophila virilis"	3.31622	0.012048192771084338
59	"gnl|BL_ORD_ID|206191"	"B4J789.1 RecName: Full=Eukaryotic translation initiation factor 3 subunit C; Short=eIF3c; AltName: Full=Eukaryotic translation initiation factor 3 subunit 8 [Drosophila grimshawi]"	"Drosophila grimshawi"	3.31659	0.011853448275862068
59	"gnl|BL_ORD_ID|242840"	"B4GIB1.1 RecName: Full=Eukaryotic translation initiation factor 3 subunit C; Short=eIF3c; AltName: Full=Eukaryotic translation initiation factor 3 subunit 8 [Drosophila persimilis]"	"Drosophila persimilis"	3.41669	0.012074643249176729
59	"gnl|BL_ORD_ID|297693"	"B4MRZ8.1 RecName: Full=Eukaryotic translation initiation factor 3 subunit C; Short=eIF3c; AltName: Full=Eukaryotic translation initiation factor 3 subunit 8 [Drosophila willistoni]"	"Drosophila willistoni"	3.4169	0.011969532100108813
59	"gnl|BL_ORD_ID|324859"	"Q28Z41.1 RecName: Full=Eukaryotic translation initiation factor 3 subunit C; Short=eIF3c; AltName: Full=Eukaryotic translation initiation factor 3 subunit 8 [Drosophila pseudoobscura pseudoobscura]"	"Drosophila pseudoobscura pseudoobscura"	3.52027	0.012074643249176729
59	"gnl|BL_ORD_ID|334061"	"A1ZAX1.1 RecName: Full=Eukaryotic translation initiation factor 3 subunit C; Short=eIF3c; AltName: Full=Eukaryotic translation initiation factor 3 subunit 8 [Drosophila melanogaster]"	"Drosophila melanogaster"	3.69992	0.012087912087912088
